Site,ALB.17,AUS.18,AUS.18a,AUT.70,BGR.66,BRA.53,BRA.53a,BWA.19,CAN.22,CAN.22a,CAN.22b,CAN.22c,CHE.67,CHN.64,CIV.13,COL.2,CZE.23,DEU.27,DNK.71_RA,DNK.71_RD,DNK.71_RL,ECU.14,ECU.14a,ESP.75,ETH.24,FIN.25,GEO.59,GHA.4,HRV.68,HUN.61,IND.11,IRL.69,IRN.12,ISL.28,ISR.29,ITA.30,KAZ.6,KEN.72,KHM.21,LKA.40,LUX.32,LVA.31,MDA.65,MKD.62,MLT.63,MYS.54,NGA.50,NLD.43,NOR.34,NPL.33,NZL.56,PAK.7,PER.35,POL.36,SEN.8,SGP.52,SRB.37,SVK.9,SVN.38,SWE.41,SWE.41a,TGO.44,TUR.46,TZA.15,USA.74,USA.74a,USA.74b,USA.74c,USA.74d,USA.74e,USA.74f,USA.74g,USA.74h,USA.74i,VNM.48,XK.60,ZAF.39,ZMB.49,ZMB.49b
Country,ALB,AUS,AUS,AUT,BGR,BRA,BRA,BWA,CAN,CAN,CAN,CAN,CHE,CHN,CIV,COL,CZE,DEU,DNK,DNK,DNK,ECU,ECU,ESP,ETH,FIN,GEO,GHA,HRV,HUN,IND,IRL,IRN,ISL,ISR,ITA,KAZ,KEN,KHM,LKA,LUX,LVA,MDA,MKD,MLT,MYS,NGA,NLD,NOR,NPL,NZL,PAK,PER,POL,SEN,SGP,SRB,SVK,SVN,SWE,SWE,TGO,TUR,TZA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,VNM,XK.,ZAF,ZMB,ZMB
Country Full,Albania,Australia,Australia,Austria,Bulgaria,Brasil,Brasil,Botswana,Canada,Canada,Canada,Canada,Switzerland,China,COTE DIVOIRE,Colombia,Czech Republic,Germany,Denmark,Denmark,Denmark,Ecuador ,Ecuador ,Spain,Ethiopia,Finland,Georgia,Ghana,Croatia,Hungary,India,Ireland,Iran,Iceland,Israel,Italy,Kazakhstan,Kenya,Cambodia ,Sri Lanka,Luxembourg,Latvia,Republic of Moldova,Republic of Macedonia,Malta,Malaysia,Nigeria,The Netherlands,Norway,Nepal,New Zealand,Pakistan,Peru,Poland,Senegal,Singapore,Serbia,Slovak Republic,Slovenia,Sweden,Sweden,Togo,Turkey,Tanzania,USA,USA,USA,USA  ,USA,USA  ,USA  ,USA  ,USA  ,USA  ,Vietnam,Kosovo,South Africa,Zambia,Zambia
Continent,Europe,Oceania,Oceania,Europe,Europe,South America,South America,Africa,North America,North America,North America,North America,Europe,Asia,Africa,South America,Europe,Europe,Europe,Europe,Europe,South America,South America,Europe,Africa,Europe,Asia,Africa,Europe,Europe,Asia,Europe,Middle East,Europe,Middle East,Europe,Asia,Africa,Asia,Asia,Europe,Europe,Europe,Europe,Europe,Asia,Africa,Europe,Europe,Asia,Oceania,Asia,South America,Europe,Africa,Asia,Europe,Europe,Europe,Europe,Europe,Africa,Europe,Africa,North America,North America,North America,North America,North America,North America,North America,North America,North America,North America,Asia,Europe,Africa,Africa,Africa
mef(A)_10_AF376746,2.98041679,7.529863339,66.27244436,6.834710318,3.292355017,22.02096212,39.5114084,10.9164183,63.91273675,38.76676531,121.1741218,59.42545491,8.439668395,9.528705754,32.44411832,15.54695771,11.65432462,30.07277401,26.83897371,20.05168872,20.92956504,0.594395963,13.63864411,36.70221679,20.17588191,59.1704796,0.599486024,33.87930108,20.02531245,23.93750328,22.85907839,4.864255589,12.03054013,8.652654355,11.2358703,3.679636542,16.06610743,35.53172057,31.04495545,1.769761153,8.097197725,30.28011994,6.406343417,8.14773781,5.468191951,12.47476298,11.74613371,5.215177698,5.843775147,82.83529801,2.702570169,36.22864544,15.37820016,43.64081431,1.572183893,13.95140841,15.21680785,13.91199182,37.95173098,22.33264007,16.96392354,126.7074783,1.549860685,15.76472961,34.60962434,34.1143534,25.66681741,22.92715015,67.0578598,26.32950724,13.11511068,24.75475193,33.37844552,25.15195247,0.389475504,16.53969056,28.73914995,21.9181804,4.825806671
mef(A)_3_AF227521,1.535366225,3.227084288,26.58439447,1.864011905,2.32792779,7.838983797,23.750625,5.878071393,17.58297998,7.141246241,41.95800076,10.14803922,3.362680376,7.796213799,11.81693103,10.02369642,2.956218929,7.481158066,6.322966237,5.938228304,7.652660346,0.15850559,11.56695134,9.596286927,9.709051154,21.63948968,0.599486024,14.64274877,6.37483995,4.787500655,22.43280187,0.980111201,11.01462785,2.393287375,3.745290101,1.471854617,14.84508327,14.09333103,28.79915016,0.96250168,3.166211931,12.66259561,3.427955688,3.222882956,4.892592798,10.61577869,6.957325353,2.045167725,3.024409945,42.15724988,0.166825319,26.37631574,8.921055344,14.0121242,1.293248041,6.859442466,10.14453857,8.549268715,12.06137204,11.40016967,4.989389276,32.24208913,0.885634677,6.050692564,8.422113909,6.259514385,21.28618271,36.72589792,19.64244392,29.12962944,11.152305,22.69185594,10.7687443,14.05202979,0.146053314,5.752935847,10.97761522,6.678669929,2.321062724
mef(B),0.44717266,1.452545699,3.920749822,0.153818869,0.625701567,0.474046162,10.51306186,7.840159336,8.014789248,3.838855296,1.663875307,2.082232262,0.652916419,8.921065893,3.877467799,24.91604539,1.632576063,1.393616356,0.599484137,0.362483899,0.456506039,0.078479597,6.838270465,6.985167647,1.17247911,6.093693489,0.056536893,7.107790533,1.784008762,13.03718166,10.92229613,0.251623851,0.847158685,0.227878676,2.649107632,1.197228085,1.527299033,5.636884541,10.85784026,0.092236589,0.154196167,5.860646717,0.528653542,2.187391595,2.320647316,1.937734585,6.71050228,4.252951225,0.253805382,2.856302502,0.066079102,10.98533816,1.598537071,14.61685524,0.225993704,13.70016963,1.110299561,6.618764223,2.368147436,2.08411357,0.859254314,21.90150834,0.131549151,1.345066849,60.72523868,1.177704731,10.2643192,10.37072115,4.100847824,6.3319254,7.067841297,11.43951301,15.51081218,8.068324706,0.289256807,0.759574619,1.587828258,1.984053652,1.157476796
mph(A),0.968046123,0.851321231,0.253470108,0.206276123,2.493484498,1.201457814,3.367473364,171.8235847,0.933434547,2.180993939,0.519538222,4.888273958,0.177281942,3.940523185,0.654952035,1.357141631,0.914646163,4.464824452,0.539633862,0.490332818,0.24588518,0.794750455,29.10015472,3.406033815,1.26408813,0.180341237,0.152260682,1.157957928,0.739161703,0,31.65392361,0,9.86706889,0.432112672,49.13380241,2.457284731,3.013983317,4.177557486,4.591560109,1.98927364,0.486185101,2.399428444,0.450828693,1.358355083,7.144950265,1.04049726,4.225747623,1.913429841,0.275656176,2.476028397,0,6.852750034,10.1228842,3.281584039,0.577869345,1.24529996,0.42716726,3.328215538,0.20967617,0.154630214,0.289734431,14.73627414,1.655235297,31.17140574,1.763369312,0.084151087,7.840735684,16.28359289,0.459691612,11.18943947,3.824491226,5.031908497,1.688055775,5.210278937,2.283819154,0.448005572,4.455536606,4.793200101,6.839321397
mph(B),0.201695039,0,0,0,0.044560994,0.080181075,0,0,0,0,0.097889062,0.122501826,0,0,0,0,0.076175735,0.198500158,0.270394385,0.163496588,0,0,0,0.287874427,0.063460916,0,0,0,0,0,0,0,0,0,0.238973406,0.140870574,0,0.061511835,0.177013579,0.041602862,0,0.368848746,0.150597848,0.048521915,1.817981482,0.196651282,0,0.959136415,0,0,0,0,0.227688101,2.866461304,0,0,0,0,0.06966139,0,0,0,0,0,0,0,0,0,0.101816551,0,0,0.069103612,0.874509488,0.791125731,0,0.192713858,0,0,0.02237461
mph(C),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233640908,0,0,0.091517008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400370607,0,0,0.114982491,0,0,0,0,0,0,0,0,0,0,0,0.178092617,0,0,0,0,0,0,0,0.126179226,0,0,0,0,0,0.022598356
mph(E),265.9995197,155.1105439,70.45008337,86.26110007,97.30580335,375.5409767,51.21512574,38.13772423,66.35505383,83.9616897,63.74469379,49.44879653,30.8530674,63.42447498,147.8132035,8.727654316,138.4092452,46.79119752,48.13936646,54.57737808,68.90300978,97.29341775,93.37716272,185.1457057,60.16288402,56.12009094,22.74795441,14.22521875,151.3430223,57.65286806,48.32711359,101.9667578,329.8947199,111.5462256,64.55441266,145.5589376,146.0231622,238.5675006,49.45339373,3.973989987,146.0856227,42.62078515,167.3657694,96.73509891,71.80550651,35.61654696,80.70497409,18.71779098,49.10230764,48.75699681,1.193903775,58.82891414,310.5696573,85.82330895,31.61868969,88.96426915,281.3637092,72.84293097,130.8658866,11.10349772,16.36078469,48.0265844,57.16516657,242.9672936,136.5577965,52.72251045,56.89282654,101.5765343,72.73377461,147.8220847,58.32466494,80.70154024,74.80931066,241.4987723,11.45751116,390.9974723,66.20436464,39.85838446,17.19007186
msr(A),0.119045584,0,0.078269911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033769234,0,0,0.14333798,0,0.078644816,0,0,0,0,0,0,0,0,0,0,0,0,0.038114695,0,0,0,0,0,0.090197179,0,0,0,0,0,0.722307376,0,0.064409865,0.406509795,0,0,0,0.04432981,0,0.086328839,0,0,0,0,0,0.218518549,0,0,0,0,0.095863868,0,0,0,0,0,0,0,0,0.013864022
msr(C),0,0,0,0.031980596,0,0.197118587,0,0,0,0,0.080217406,0,0,0,0.172750123,0.336930972,0,0.121999083,0.055395199,0.033495244,0.151860021,0,0.426524983,0.029488151,0.117010086,0,0,0,0.057063785,0,0.131644219,0,0,0,0,0,0,0.075610896,0,0,0,0.113348043,0.069418582,0.029821785,0,0.282013096,0,0,0,0.730899688,0,0,0,0,0.062648694,0.09574496,0.087940272,0,0.042814201,0.048145513,0,0,0,0,0,0,0,0.174825764,0.062576906,0.034417657,0.146948019,0,0,0,0,0,0.304732214,0.050000737,0.068757677
msr(D),7.163315035,15.25470637,114.3513773,11.30789326,5.671938815,47.49447129,96.34012112,27.44591298,91.60204119,61.95909136,217.7728744,80.01678719,13.87848774,25.65650177,56.71903369,22.29509526,16.6487689,36.60497492,38.50238736,32.07883471,33.75151205,0.791228724,31.16808009,41.37870437,37.86627002,121.4100641,1.662509055,72.13824786,29.34306341,35.8473922,48.099147,5.7683442,30.38292093,9.534481158,22.10846793,6.122673918,35.9825497,66.30269931,100.5658397,3.177248076,11.61632188,43.17004208,11.31428051,12.2919533,12.41666451,20.75718758,20.44686378,10.46430183,11.51485892,159.6149623,2.609312081,77.38568131,28.83987072,60.15691966,3.185626181,24.66511804,31.00561363,16.81186299,64.53328358,43.33717715,35.51819268,178.4474262,2.063093239,29.55321678,52.44243661,54.316423,56.00278859,61.81595393,132.0625339,64.70752168,36.00000619,52.60342514,45.61068747,26.5254082,0.668313627,26.16485522,49.05147887,33.74271077,9.280144759
msr(E),329.8395223,175.7983781,107.8206201,111.3264061,127.7474032,479.1816623,60.96492057,44.54635986,68.86270073,103.5480705,74.79400838,66.54090056,38.25002023,67.33689159,179.6790882,11.310129,165.0872174,61.00127736,53.73154114,61.99145947,84.60578586,111.8661256,93.45636303,230.593267,63.70469832,68.52615023,29.82321122,20.13873984,201.1584239,70.1242347,66.43957106,127.0101344,365.2930601,126.9284225,89.62814157,163.4476603,174.3666396,303.0961909,55.59737481,5.149876219,189.0188011,53.04112436,221.3620775,119.5295953,105.5826673,38.87580011,91.71019783,20.67406845,54.73736069,53.52515585,1.899774182,68.69037204,337.9363458,103.0947278,32.35058016,105.1497613,310.7076392,97.29326866,143.9335987,13.26692666,20.33568544,53.6181371,71.73082861,320.2685686,156.8083774,74.07142913,88.23445023,127.8822034,92.86476494,184.1983309,67.5862324,93.45673573,93.44187201,267.872278,13.35804006,448.742443,75.72719383,42.0358842,21.28930536
nimA,0,0,0,0,0,0,0,0,0,0,0,0,0.151240526,0,2.72658904,0,0,0,0.154292841,0,0,0,0,0,0.108636483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238118374,0,0,0,0,0,4.76685774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094414896,0,0,0,0,0,0,0.204647947,0,0,0,0,0,0,0.696337954,0.306418393
nimB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10007973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nimC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.962995832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nimD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426298021,0,0,0,0,0.331028278,0,0.226869668,0,0,0.088107022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361123264,0,0,0,0,0,0,0.209059075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151817131,0,0.093486106,0,0,0,0,0,0,0,0,0.149396143,0
nimE,0,0,0,0.108734028,0,0,0,0.335889794,0,0,0.068184795,0,0,0,0.391566945,0,0,0.207398441,0,0,0,0,0,0,0,0,0,0,0,0,1.633672188,0,0,0,0,0,0,1.413923764,0.739794683,0,0,0,0,0,0,0,2.023949193,0,0.136323415,0.82835298,0,5.6367264,0,0,0.071001853,0,0.149498463,0,0,0,0,0,0,7.231892435,0,0,0,0,0,0,0,0,0,0,0,0,0,2.380035102,2.707106841
nimF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187177606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241873049,0,0,0,0,0,0.227437894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nimH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122350674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067583821,0,0,0,0,0,0,0,0,0.21940617,0,0,0,0,0,0,0,0.137451166,0,0,0,0,0,0.809092896,1.023601706
nimJ,0,0,0,0,0,0,0,0,0,0,0.059559008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260644981,0,0,0,0,0,0.157176858,0.224555253,0,0,0,0,0,0,0,0,0,0,0,0.361780669,0,0.758949978,0,0,0,0,0,0,0,0,0,0,0,0.302013915,0,0,0,0,0.092922936,0,0,0,0.342052119,0,0,0,0,0,0
npmA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329297151,0,0,0,0,0,0,0,0
ole(C),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.282026928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optrA,0.055896582,0,0,0,0,0,0.067738801,0,0,0,0,0,0,0.643346098,0,0,0,0,0,0,0,0,0.106847976,0,0,0,0,0,0,0,0,0,0.033092136,0,0,0,0,0,0.408804227,0,0,0,0,0,0.076337083,0.090831309,0,0,0,0,0,0.048012842,0.578418019,0.066199526,0,0,0,0,0,0,0.026851697,0,0,0,0,0,0,0,0,0,0,0.031918284,0,0,0,0,0,0,0
oqxA,0.155902033,0.607697691,4.735429435,0.925071384,0.654432761,1.301510669,2.94732904,10.56082069,1.44531298,0.633967779,3.228341324,0.757511293,0.068289728,3.768170003,2.607116651,4.873036087,0.412165139,1.917906506,0.905683234,0.800382533,0.477468051,0.041041626,3.039715889,1.483434546,1.128212042,3.081695182,0.177398925,1.189466987,0.574131548,0,9.161139142,0.676743448,1.495224274,0.143005496,5.910934037,0.163330806,1.464310935,0.950922754,1.094594174,1.479236453,0.806383015,1.56807764,0.349217968,0.187527299,3.491772411,7.245496091,4.211182553,0.211820943,0.74328719,0.229804558,0.034556673,1.767656454,1.319952066,0.221565759,3.519301042,10.23518504,0.331795058,0.724467251,1.130753628,1.7559602,1.258193817,0.101809733,0,3.026816324,1.362953702,0.907629586,2.747812613,2.27199162,8.735704197,7.748099324,2.032905883,4.059484618,1.641617482,0.978412638,3.050601659,1.042719622,3.449226612,1.446322352,4.410138449
oqxB,0.269398712,0.996624213,8.037537136,1.370714469,0.611722413,2.260909962,3.863268219,14.01483028,2.94843848,1.521522668,4.842511986,1.454421683,0.81947673,7.148756805,3.545678645,5.084907221,0.565255048,2.319899709,1.805793032,0.748147041,0.779227859,0.039399961,5.836254507,1.548705666,1.294991213,3.328230797,0.241262539,0.570944154,0.654509965,1.190035877,11.54965783,0.902324598,1.063270595,0.480498465,6.295144749,0.261329289,1.501584304,1.825771688,2.692701668,3.179715227,0.980561746,1.094803298,0.474936437,0.450065517,4.35364404,9.241807601,3.773219568,0.508370263,0.91742876,0.183843646,0.132697625,2.468291194,2.449831035,1.169867207,5.332528981,11.73313447,0.902482559,1.313700616,0.801219714,1.860106805,1.294142212,0.244343358,0.154100434,3.110373507,1.962653331,1.369224061,4.447622276,4.467761587,10.97393327,8.269256396,2.52819568,3.974021784,2.132171412,1.174095166,3.908803978,1.144012386,5.947999668,2.535465966,5.40423554
penA,0,0,0,0,0,0,0,0,0,0.284668235,0.033975242,0,0,0,0.048777669,0,0,0,0,0.056746239,0,0,0,0.024978795,0,0.047173716,0,0,0,0,0,0,0.074599455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063031064,0,0,0,0,0,0,0,0,0,0.111738542,0,0,0,0,0,0,0,0,0,0,0,0,0.058308951,0,0.035976623,0,0,0,0,0,0,0.034945912
qepA_clust,0,0,0.03737694,0,0,0,0.173580677,0,0.22131355,0,0,0,0.052284323,0,0.388125439,0.162213837,0,0,0,0,0,0,0,0.028393864,0.075111943,0,0,0,0,0,0.042252995,0.086355284,0.084798599,0,0,0,0,0,0.523780415,0.049240887,0,0,0,0,0.032602296,0,0.573188736,0,0,0,0,0.36909872,0.20211766,0,0.12064768,0,0,0,0,0,0,0.23384423,0.105342093,0.032639525,0,0.049635993,0,0,0,0,0,0,0,0,0.038605238,0,0,0.096290483,0.092688572
QnrA_clust,0,0,0.262150592,0,0,0,0,0,0,0,0.045145184,0.169488828,0,0,0,0,0,0,0,0,0,0.073462637,0.960168113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143819288,0,0,0.141031078,0,0.098983001,0,0,0,0,0,0.164186155,0.152615859,0,0,0,0,0,0.154958033,0.165400396,0.191218213,0,0,1.940486115,0,0,0,0.030956653
QnrB_clust1,0.218383594,0.354815036,1.283380364,0.28945241,0.363520198,1.778122338,4.589799588,1.323256442,0.513104617,1.115149387,8.152731831,0.672315525,0.839004307,0.3098642,0.889563582,7.135401311,0.209034147,0.544899919,0.120307634,0,0.164905265,0,11.1001572,1.053464882,1.129567888,0.127698151,0.05390727,0,0,0,0.778372803,0,0.201938989,0.082317407,2.269420352,0.585092745,0.351234966,0.4972193,0,0,0.283685561,0.998419631,0.159178423,0,1.278927763,0.899385978,1.293068635,0,0,0,0,0.971255368,14.36191509,2.933684094,3.979093409,0.843363901,0.100824545,0.146765459,0.382316208,0.104562722,0.163857799,0,0.079199929,0.674894817,0.732367344,0.348360156,5.530414542,6.504726779,0.958919768,6.495468966,2.464820046,8.456578448,0.866359157,1.055996019,0.360447389,0.085744932,0.220930855,0.663673347,1.996137995
QnrB_clust2,0,0,0,0,0,0,0,0.225481575,0.13114877,0.383511372,0.0457722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001552472,0,0.703514302,0,0,0,0,0.086287435,0,0.409331311,0,0,0,0,0.077279516,0.183905366,0,0,0,0,0,0.583267113,0,0,2.192510931,0,0,0,0,0,0,0.555156809,0.166466518,0,0,0,0,0,0,0,0,0,0,0,0.183017424,0,0,0,0.094451787
QnrB_clust3,0,0.092332362,0.267027812,0.073332251,0.062799912,0,0,0.453060652,0.131758765,0,0.137955283,0,0,0,0,0,0,0,0,0.153610748,0.34821856,0,0,0,0,0,0,0,0,0,0.90558977,0.06854869,0,0,0,0,0.121355156,0,0,0,0,0,0,0,0.155277911,0.09238037,0.170623624,0,0,0,0,0,0,0,0.047884971,0.439090838,0,0,0,0,0,0,0,0,0.248501326,0,0,0.267253028,0.071745151,0.078920487,0.168477612,0.097387881,0.088032018,0,0.183868668,0,0.698758053,0.114652854,0.03153259
QnrD,0,0.184664725,14.50851111,0.293329005,0.125599825,0.338998128,0.620046324,0.906121305,1.317587647,0,0.781746605,0,0,0.654317892,0.396120049,0,0.107354641,1.67848041,0.127022479,0.076805374,0,0,0,0.540936132,0,1.404679665,0.05390727,2.71087825,0.130848585,0,0.402484342,0.274194761,0,0.086911867,0.673571553,0.099264614,0.606775778,0.693510176,0.498931298,0,0.196032336,0.259909698,0.106118948,0,0.155277911,6.651386621,0,0.193101883,0,0.139664165,0,0.439484987,0.481322056,0,0.239424854,43.46999298,0,0,0.196347917,0.331196342,0,0,0.08362039,0.077727612,0.745503978,0,0.233021643,0.534506056,0.071745151,0,0.168477612,0.486939403,0,0.222987066,0,0,3.260870912,0.229305708,0.378391086
QnrS_clust1,0,0.090645926,0.524834009,0.144095444,0.185146612,0.11093546,0.405814185,1.112302943,0,1.134773375,0.587369125,0,0,0.642856489,2.205064782,0.759057421,0,0.274846533,0,0.075402536,0,0,0.960168113,0,0.87842242,0.125365765,0,0,0,0,1.977321577,0.471384376,0.496079831,0,0.661772892,0,0.119138623,0.255316246,3.18568627,0.172768116,0,0.510324977,0.052090351,0,1.22011523,2.993700392,1.17357186,0,0,0,0,3.742151567,0.472530785,0.595191168,5.549658927,2.372861389,0,0,0,0,0,0.365025139,0,0.61092873,0,0.116043965,0,0.131385825,0.493257899,0.155076142,0.165400396,0.28682732,0,0,3.251249815,0.089012651,0,0.563136855,1.393898794
QnrS_clust2,0.334869024,0.090645926,1.66028708,0.791921344,0.616528821,4.215547493,5.681398585,2.891106217,0.905465484,0.378257792,3.115017699,1.186421797,0.366706482,3.533017841,0.907398286,0,0.210787651,0.411955808,0.3741073,0.226207608,0.341858404,0,4.800840567,2.256988086,2.107250127,0,0.158767988,0,0.256917314,2.218864459,1.481748863,0.336483297,5.848392863,0.938568793,1.983806629,0.974515614,1.906217971,2.212740802,0.244909199,0.518041116,0.962259184,0.510324977,0.677174569,0.537064483,5.106799789,5.985741765,0.335014421,1.70617417,0.475160761,1.508245438,0.371129203,2.301108609,2.205143665,3.965925913,1.269279705,14.00980471,0.098983001,2.017187355,0.192761654,0.325147094,0.241297444,0.182234773,0.246279232,30.90471153,4.147362314,0.580219827,3.088334788,5.24743388,1.479129478,6.430758389,2.977207122,5.640937289,4.407630501,2.408056676,5.505565258,0.177754334,1.143325581,6.978641738,6.841420255
QnrVC_clust1,0.055811504,0,0,0.071992849,0,0.221870921,0,4.447855718,0,0,0.090290368,0.169488828,0,1.927100641,0.259256653,0.379239656,0,0.274637206,0,0.150805072,0,0.22038791,2.560448302,0.464674018,1.053625063,0.125365765,0.052922663,1.064545797,0.128458657,0,4.840379618,0,1.78425545,0,0,0,0.35741587,0.93615957,0.244909199,0.230240496,0,0.255162488,0,0.06713306,0.838429816,1.451088913,0,0.379149816,0.095032152,0.685566108,0,2.157289321,13.86090304,0,0,0.646606371,0,0,0,0,0,0.911173863,0,9.691107072,0,0,0.686296619,0,0,0.23243705,0.165400396,0.191218213,0.086424127,0.218914243,0.631786177,0,0,1.46326359,0.990612888
QnrVC_clust2,1.506910606,0.090645926,0.087383531,0,1.664627817,0.554677302,0,11.78681765,0.258704424,0,0.045145184,0,0.244470988,2.569467521,0.907398286,0,0,0.686593014,0.124702433,0,0,0.073462637,23.04403472,0.929348035,0.526812532,0,0,0,0.256917314,2.218864459,23.21406552,0.067296659,0.396501211,0.085324436,3.63697882,0.974515614,3.216742826,3.659532864,1.714364391,0.172680372,0.096225918,1.530974931,0.156271054,0.402798362,1.829301417,0.997623628,4.857709109,0,0.570192913,0.274226443,0,2.588747185,0.630041047,3.965925913,0.141031078,2.586425485,0.395932003,1.008593677,0,0,0,0,0.492558464,7.478177111,0.731887467,0.116043965,0.800679389,1.049486776,0,0.852269184,0.330800791,0.382436426,0.604968892,0.65674273,2.888165381,0.711017338,1.371990697,3.264203393,2.631315483
rmtB_clust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039218019,0,0,0,0
rmtC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044700947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rmtD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066585304,0,0,0,0,0,0.110706059,0,0,0,0,0,0.118854584,0,0,0,0,0,0.075153573,0,0,0,0,0,0,0,0,0,0,0,0.121079821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rmtF,0.141031377,0,0,0.060640131,0,0,0,0,0,0.318609448,0,0,0,0.270535282,0.218373873,0,0.26632209,0,0,0.063512136,0,0,0,0.055914071,0.295825499,0,0,0,0.108201715,0,0,0.056684494,0.16698801,0,0.835487792,0,0,0.430109677,0,0.048483335,0.162103663,0,0,0.056546693,0,0,0,0.319360806,0,0.115491521,0,0.484560371,0.132672105,0,0,0.181547173,0,0,0,0.0912913,0,0,0,0.128549512,0,0,0,0,0,0,0,0,0,0.368786302,0,0,0,0.379236362,0.07822508
rmtG,0,0,0,0,0,0,0,0.183788755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072560971,0,0,0,0,0,0,0,0,0,0,0,0,0.0703324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067842958,0,0,0,0,0,0.05820833,0,0,0,0,0,0,0,0.188972304,0,0
spc,0.18732137,0,0,0.120815586,0.051731729,0.093083777,0,0,0,0,0.719728394,0,0,0,0,0,0.0884339,0,0,0,0,0,0,0,0.073673017,0,0,0,0,0,0,0,0,0,0,0,0.399867563,0,0,0.048297575,0.080741288,0.214101858,0.043707996,0,0.191866384,0,0,0,0,0,0,0,0.396491349,0,0,0,0,0,0.161742537,0.909415244,0,0,0,0,0,0,0,0,0,0,0,0.320894932,0.072516797,0,0,0,0,0,0.077925367
